time_ms,roll_deg,pitch_deg,yaw_deg,gx_dps,gy_dps,gz_dps,ax_g,ay_g,az_g
18942,18.32,33.36,19.38,-0.644,0.000,-0.592,-0.5638,0.2694,0.8112
18962,18.29,33.37,19.38,-1.163,0.433,0.000,-0.5645,0.2662,0.8106
18982,18.26,33.37,19.37,-1.026,0.000,-0.325,-0.5637,0.2640,0.8103
19002,18.25,33.37,19.37,-0.247,0.000,0.000,-0.5613,0.2621,0.8097
19022,18.24,33.37,19.37,0.478,-0.239,0.000,-0.5606,0.2594,0.8091
19042,18.23,33.37,19.37,0.806,-0.445,0.000,-0.5600,0.2581,0.8085
19062,18.23,33.36,19.37,0.852,-0.239,0.000,-0.5594,0.2580,0.8081
19082,18.21,33.36,19.37,0.234,0.000,0.000,-0.5588,0.2583,0.8081
19102,18.19,33.36,19.37,-0.400,0.000,0.000,-0.5585,0.2591,0.8079
19122,18.16,33.37,19.37,-0.682,0.455,0.000,-0.5588,0.2602,0.8086
19142,18.13,33.38,19.36,-0.957,0.341,-0.287,-0.5600,0.2603,0.8080
19162,18.11,33.38,19.36,-0.377,0.000,0.000,-0.5609,0.2589,0.8073
19182,18.09,33.38,19.36,0.000,-0.285,0.000,-0.5612,0.2582,0.8083
19202,18.08,33.38,19.36,0.448,-0.354,0.000,-0.5613,0.2580,0.8084
19222,18.08,33.38,19.36,0.623,-0.308,0.000,-0.5613,0.2586,0.8093
19242,18.07,33.38,19.36,0.318,0.000,0.000,-0.5612,0.2590,0.8088
19262,18.06,33.39,19.37,-0.232,0.287,0.217,-0.5611,0.2600,0.8086
19282,18.04,33.40,19.37,-0.598,0.303,0.000,-0.5611,0.2603,0.8085
19302,18.02,33.40,19.37,-0.629,0.000,0.000,-0.5616,0.2593,0.8080
19322,18.00,33.41,19.37,-0.346,0.000,0.000,-0.5626,0.2591,0.8081
19342,18.00,33.41,19.38,0.272,0.000,0.576,-0.5618,0.2584,0.8089
19362,17.99,33.41,19.39,0.000,0.000,0.293,-0.5613,0.2612,0.8070
19382,18.00,33.42,19.39,0.000,0.000,0.000,-0.5620,0.2636,0.8063
19402,18.00,33.43,19.40,-0.209,0.204,0.469,-0.5617,0.2634,0.8046
19422,17.99,33.44,19.40,-0.659,0.394,0.000,-0.5615,0.2630,0.8063
19442,17.98,33.44,19.41,-0.446,0.211,0.476,-0.5612,0.2614,0.8065
19462,17.97,33.44,19.41,0.000,0.000,0.000,-0.5611,0.2596,0.8078
19482,17.96,33.44,19.42,0.000,-0.270,0.751,-0.5618,0.2592,0.8082
19502,17.93,33.44,19.46,-0.896,-0.216,2.026,-0.5612,0.2569,0.8088
19522,17.91,33.44,19.47,-0.362,0.410,0.698,-0.5598,0.2542,0.8115
19542,17.90,33.46,19.47,-0.339,0.578,-0.218,-0.5616,0.2622,0.8074
19562,17.89,33.48,19.48,-0.827,1.036,0.263,-0.5601,0.2611,0.8072
19582,17.87,33.49,19.49,-0.713,0.707,0.767,-0.5597,0.2581,0.8091
19602,17.86,33.49,19.49,0.000,0.242,-0.287,-0.5606,0.2565,0.8077
19622,17.85,33.48,19.49,0.524,-0.384,0.408,-0.5614,0.2567,0.8105
19642,17.84,33.47,19.51,0.000,-0.720,1.057,-0.5612,0.2562,0.8098
19662,17.83,33.46,19.51,0.000,-0.384,-0.356,-0.5613,0.2574,0.8111
19682,17.82,33.46,19.50,-0.407,0.000,-0.386,-0.5625,0.2601,0.8092
19702,17.82,33.46,19.50,-0.575,0.000,0.000,-0.5626,0.2607,0.8081
19722,17.81,33.47,19.51,-0.369,0.341,0.309,-0.5619,0.2592,0.8087
19742,17.80,33.47,19.52,0.000,0.219,0.522,-0.5616,0.2580,0.8089
19762,17.79,33.48,19.52,0.000,0.272,0.000,-0.5609,0.2563,0.8097
19782,17.79,33.48,19.52,0.516,0.000,0.000,-0.5611,0.2556,0.8093
19802,17.78,33.47,19.53,0.000,-0.224,0.553,-0.5619,0.2563,0.8085
19822,17.74,33.47,19.57,-1.056,-0.201,1.965,-0.5602,0.2525,0.8117
19842,17.73,33.48,19.55,-0.407,0.524,-0.775,-0.5628,0.2566,0.8110
19862,17.72,33.50,19.56,-1.499,0.700,0.675,-0.5629,0.2641,0.8050
19882,17.69,33.50,19.59,-1.591,0.829,1.232,-0.5574,0.2611,0.8090
19902,17.67,33.51,19.61,-0.751,0.936,0.843,-0.5552,0.2565,0.8106
19922,17.67,33.50,19.61,0.000,0.000,0.202,-0.5582,0.2553,0.8085
19942,17.66,33.49,19.66,-0.690,-0.316,2.316,-0.5598,0.2579,0.8068
19962,17.64,33.47,19.69,-0.224,-0.384,1.873,-0.5558,0.2536,0.8095
19982,17.63,33.45,19.69,0.000,-0.331,-0.394,-0.5550,0.2538,0.8124
20002,17.63,33.45,19.67,0.000,0.000,-0.905,-0.5581,0.2582,0.8107
20022,17.63,33.45,19.67,-0.568,0.242,0.000,-0.5611,0.2603,0.8089
20042,17.63,33.46,19.68,-0.430,0.371,0.622,-0.5611,0.2590,0.8082
20062,17.62,33.45,19.69,0.000,0.000,0.705,-0.5599,0.2562,0.8113
20082,17.61,33.45,19.71,0.000,0.000,1.003,-0.5589,0.2537,0.8132
20102,17.61,33.45,19.71,0.000,0.000,0.000,-0.5619,0.2573,0.8117
20122,17.59,33.44,19.75,-0.736,0.000,2.018,-0.5594,0.2573,0.8132
20142,17.58,33.44,19.75,-0.606,0.402,0.000,-0.5596,0.2578,0.8139
20162,17.58,33.44,19.75,-0.591,0.000,-0.302,-0.5619,0.2606,0.8117
20182,17.58,33.44,19.75,-0.430,0.000,0.000,-0.5636,0.2608,0.8111
20202,17.58,33.44,19.75,0.000,0.000,0.000,-0.5635,0.2591,0.8111
20222,17.59,33.44,19.76,0.333,0.000,0.415,-0.5628,0.2579,0.8109
20242,17.61,33.44,19.76,0.463,0.000,0.000,-0.5624,0.2584,0.8103
20262,17.62,33.45,19.75,0.295,0.326,-0.340,-0.5620,0.2593,0.8106
20282,17.62,33.45,19.75,0.000,0.000,0.000,-0.5632,0.2603,0.8100
20302,17.63,33.46,19.75,-0.262,0.249,0.000,-0.5635,0.2603,0.8101
20322,17.63,33.46,19.75,0.000,0.000,0.000,-0.5630,0.2596,0.8106
20342,17.63,33.46,19.75,0.000,0.000,0.000,-0.5626,0.2580,0.8117
20362,17.63,33.46,19.75,0.000,0.000,0.000,-0.5619,0.2574,0.8101
20382,17.64,33.46,19.75,0.348,0.000,0.000,-0.5625,0.2583,0.8099
20402,17.65,33.46,19.75,0.295,0.000,0.000,-0.5627,0.2587,0.8092
20422,17.65,33.46,19.75,0.000,0.000,0.000,-0.5624,0.2589,0.8095
20442,17.66,33.46,19.75,0.000,0.000,0.000,-0.5620,0.2589,0.8097
20462,17.66,33.47,19.75,0.000,0.310,0.000,-0.5619,0.2591,0.8093
20482,17.66,33.48,19.75,-0.331,0.265,0.000,-0.5622,0.2596,0.8089
20502,17.66,33.48,19.75,-0.232,0.000,0.000,-0.5625,0.2591,0.8089
20522,17.66,33.48,19.75,0.000,-0.201,0.000,-0.5630,0.2583,0.8092
20542,17.66,33.47,19.75,0.000,-0.407,0.000,-0.5632,0.2576,0.8093
20562,17.66,33.47,19.75,0.000,-0.201,-0.211,-0.5629,0.2575,0.8104
20582,17.66,33.47,19.75,0.000,0.000,0.000,-0.5627,0.2584,0.8099
20602,17.66,33.47,19.75,0.000,0.000,0.232,-0.5626,0.2586,0.8102
20622,17.66,33.48,19.76,-0.232,0.204,0.370,-0.5628,0.2576,0.8105
20642,17.64,33.48,19.79,-0.743,0.000,1.705,-0.5625,0.2557,0.8109
20662,17.63,33.49,19.78,0.000,0.326,-0.554,-0.5642,0.2552,0.8120
20682,17.63,33.49,19.78,0.000,-0.209,-0.218,-0.5663,0.2566,0.8096
20702,17.63,33.50,19.78,0.000,0.000,0.000,-0.5660,0.2579,0.8087
20722,17.63,33.50,19.79,0.000,0.000,0.538,-0.5643,0.2577,0.8096
20742,17.63,33.50,19.79,0.241,-0.254,0.286,-0.5630,0.2564,0.8101
20762,17.64,33.50,19.79,0.409,0.000,0.000,-0.5628,0.2563,0.8102
20782,17.63,33.50,19.79,0.000,0.000,0.000,-0.5629,0.2565,0.8094
20802,17.63,33.50,19.79,-0.293,0.000,0.000,-0.5627,0.2579,0.8084
20822,17.64,33.50,19.80,0.000,0.000,0.316,-0.5631,0.2582,0.8083
20842,17.64,33.51,19.80,0.000,0.000,0.000,-0.5628,0.2568,0.8078
20862,17.63,33.51,19.80,0.000,0.000,0.000,-0.5619,0.2556,0.8087
20882,17.63,33.50,19.80,0.000,-0.232,0.209,-0.5618,0.2557,0.8086
20902,17.63,33.50,19.80,0.302,-0.247,0.000,-0.5622,0.2566,0.8085
20922,17.64,33.50,19.80,0.249,-0.224,0.000,-0.5620,0.2575,0.8081
20942,17.64,33.50,19.80,0.000,0.000,0.000,-0.5628,0.2584,0.8086
20962,17.64,33.50,19.80,-0.323,0.000,0.000,-0.5629,0.2580,0.8080
20982,17.64,33.51,19.81,-0.217,0.204,0.331,-0.5625,0.2578,0.8089
21002,17.64,33.51,19.82,0.000,0.000,0.392,-0.5631,0.2576,0.8092
21022,17.64,33.51,19.81,0.000,-0.239,-0.302,-0.5639,0.2569,0.8090
21042,17.64,33.51,19.81,0.000,0.000,0.000,-0.5640,0.2570,0.8097
21062,17.64,33.51,19.81,0.000,-0.232,0.000,-0.5639,0.2577,0.8098
21082,17.64,33.51,19.81,0.000,0.000,0.000,-0.5638,0.2579,0.8099
21102,17.64,33.51,19.81,0.000,0.000,0.000,-0.5634,0.2590,0.8094
21122,17.63,33.51,19.83,-0.598,0.000,1.003,-0.5629,0.2583,0.8101
21142,17.63,33.51,19.83,-0.362,0.000,-0.272,-0.5634,0.2588,0.8095
21162,17.63,33.52,19.83,0.000,0.326,0.000,-0.5645,0.2595,0.8096
21182,17.64,33.53,19.83,0.000,0.000,0.000,-0.5648,0.2588,0.8086
21202,17.64,33.53,19.83,0.000,-0.239,0.000,-0.5647,0.2576,0.8089
21222,17.65,33.52,19.83,0.448,-0.270,0.217,-0.5638,0.2577,0.8094
21242,17.65,33.52,19.83,0.000,-0.331,0.000,-0.5639,0.2581,0.8091
21262,17.65,33.52,19.83,0.000,0.000,0.000,-0.5642,0.2581,0.8092
21282,17.66,33.53,19.83,0.000,0.000,0.000,-0.5644,0.2587,0.8091
21302,17.65,33.53,19.83,-0.240,0.249,0.000,-0.5646,0.2580,0.8090
21322,17.65,33.54,19.83,-0.240,0.000,0.000,-0.5643,0.2573,0.8093
21342,17.65,33.54,19.83,0.234,0.000,0.000,-0.5640,0.2571,0.8100
21362,17.65,33.54,19.83,0.000,0.000,0.000,-0.5640,0.2573,0.8094
21382,17.66,33.54,19.83,0.211,-0.293,0.000,-0.5638,0.2582,0.8093
21402,17.66,33.54,19.84,0.000,0.000,0.293,-0.5637,0.2579,0.8099
21422,17.65,33.53,19.84,-0.201,-0.201,0.000,-0.5628,0.2585,0.8102
21442,17.64,33.53,19.84,-0.407,0.000,0.209,-0.5625,0.2574,0.8106
21462,17.63,33.53,19.84,-0.514,0.000,0.000,-0.5624,0.2570,0.8112
21482,17.63,33.52,19.84,0.000,0.000,0.000,-0.5630,0.2571,0.8111
21502,17.63,33.52,19.84,0.211,0.000,0.000,-0.5632,0.2563,0.8103
21522,17.63,33.52,19.84,0.272,-0.201,0.000,-0.5634,0.2567,0.8112
21542,17.63,33.52,19.85,0.000,0.000,0.225,-0.5634,0.2565,0.8109
21562,17.63,33.52,19.85,0.000,0.000,0.000,-0.5634,0.2574,0.8111
21582,17.63,33.52,19.85,0.000,0.000,0.000,-0.5631,0.2577,0.8112
21602,17.62,33.52,19.85,-0.369,0.000,0.000,-0.5633,0.2578,0.8119
21622,17.62,33.51,19.85,0.000,-0.300,0.000,-0.5631,0.2572,0.8126
21642,17.62,33.51,19.83,0.000,0.000,-0.669,-0.5628,0.2577,0.8110
21662,17.62,33.50,19.84,0.000,-0.232,0.331,-0.5626,0.2578,0.8120
21682,17.62,33.49,19.85,0.280,-0.209,0.316,-0.5626,0.2570,0.8118
21702,17.62,33.49,19.84,0.000,0.000,-0.226,-0.5624,0.2577,0.8117
21722,17.62,33.49,19.84,0.000,0.000,0.000,-0.5632,0.2583,0.8120
21742,17.62,33.49,19.84,-0.278,0.000,0.000,-0.5634,0.2582,0.8114
21762,17.61,33.50,19.84,-0.339,0.280,0.000,-0.5636,0.2583,0.8118
21782,17.61,33.49,19.84,-0.377,0.000,0.000,-0.5636,0.2586,0.8126
21802,17.61,33.49,19.84,0.000,0.000,0.000,-0.5638,0.2589,0.8118
21822,17.62,33.50,19.84,0.000,0.000,0.000,-0.5638,0.2593,0.8112
21842,17.62,33.49,19.84,0.241,-0.262,0.000,-0.5639,0.2592,0.8112
21862,17.64,33.49,19.82,0.302,-0.224,-1.096,-0.5638,0.2597,0.8113
21882,17.66,33.49,19.80,0.425,0.000,-1.180,-0.5647,0.2626,0.8103
21902,17.68,33.48,19.80,0.738,-0.461,0.000,-0.5624,0.2595,0.8098
21922,17.69,33.47,19.78,0.791,-0.575,-0.760,-0.5627,0.2587,0.8112
21942,17.73,33.47,19.74,1.135,-0.621,-1.936,-0.5669,0.2629,0.8087
21962,17.73,33.46,19.76,0.000,-0.606,0.683,-0.5653,0.2607,0.8113
21982,17.72,33.45,19.77,0.000,0.000,0.515,-0.5627,0.2575,0.8141
22002,17.71,33.45,19.75,0.000,0.000,-0.546,-0.5625,0.2566,0.8137
22022,17.71,33.46,19.73,-0.201,0.341,-1.050,-0.5644,0.2599,0.8132
22042,17.71,33.48,19.73,-0.255,0.654,0.000,-0.5659,0.2612,0.8109
22062,17.71,33.48,19.74,0.000,0.000,0.240,-0.5667,0.2601,0.8119
22082,17.71,33.49,19.75,0.218,0.000,0.507,-0.5660,0.2578,0.8123
22102,17.71,33.49,19.75,0.341,0.000,0.000,-0.5662,0.2566,0.8122
22122,17.71,33.50,19.74,0.333,0.000,-0.371,-0.5663,0.2573,0.8125
22142,17.71,33.50,19.74,0.000,-0.293,0.000,-0.5662,0.2590,0.8113
22162,17.71,33.50,19.74,-0.423,-0.316,0.000,-0.5662,0.2596,0.8105
22182,17.70,33.50,19.74,-0.301,0.000,-0.211,-0.5649,0.2592,0.8090
22202,17.75,33.51,19.69,1.142,0.272,-2.501,-0.5658,0.2659,0.8074
22222,17.78,33.51,19.67,1.043,-0.430,-1.088,-0.5674,0.2649,0.8077
22242,17.83,33.50,19.62,2.089,-1.087,-2.027,-0.5703,0.2616,0.8094
22262,17.89,33.49,19.53,3.020,-1.590,-4.814,-0.5735,0.2603,0.8093
22282,17.95,33.48,19.38,3.577,-2.277,-7.233,-0.5760,0.2593,0.8087
22302,18.04,33.45,19.13,4.921,-3.056,-12.783,-0.5802,0.2599,0.8111
22322,18.15,33.43,18.91,7.425,-3.209,-10.760,-0.5833,0.2525,0.8088
22342,18.27,33.36,18.68,10.371,-4.674,-11.867,-0.5697,0.2376,0.8149
22362,18.48,33.29,18.37,14.493,-4.903,-15.058,-0.5662,0.2366,0.8071
22382,18.69,33.21,18.08,15.341,-5.033,-14.646,-0.5601,0.2396,0.8065
22402,18.96,33.15,17.75,17.867,-3.880,-16.783,-0.5615,0.2411,0.8046
22422,19.20,33.12,17.55,18.661,-3.995,-9.592,-0.5672,0.2300,0.7997
22442,19.53,33.10,17.16,22.058,-2.499,-19.661,-0.5692,0.2482,0.8117
22462,19.87,33.10,16.76,22.028,-2.209,-20.241,-0.5653,0.2499,0.7995
22482,20.22,33.07,16.37,24.211,-2.880,-19.348,-0.5618,0.2460,0.8033
22502,20.64,33.04,15.87,26.371,-4.277,-25.127,-0.5752,0.2607,0.7994
22522,21.08,32.97,15.34,29.127,-6.010,-26.096,-0.5701,0.2549,0.8007
22542,21.57,32.87,14.82,32.631,-8.545,-26.096,-0.5786,0.2536,0.7977
22562,22.16,32.75,14.23,37.791,-11.422,-29.493,-0.5905,0.2592,0.7917
22582,22.78,32.56,13.62,40.394,-14.384,-30.447,-0.5808,0.2608,0.7912
22602,23.52,32.33,12.97,46.425,-16.888,-32.859,-0.5772,0.2686,0.7809
22622,24.26,32.07,12.31,49.348,-17.919,-33.050,-0.5724,0.2631,0.7918
22642,25.05,31.85,11.67,52.783,-16.293,-31.554,-0.5720,0.2676,0.7899
22662,25.85,31.71,11.12,53.127,-12.239,-27.730,-0.5625,0.2782,0.7857
22682,26.56,31.65,10.59,49.974,-6.819,-26.470,-0.5625,0.2840,0.7940
22702,27.21,31.73,10.07,47.180,-0.735,-26.195,-0.5666,0.2919,0.7939
22722,27.80,31.82,9.51,42.829,0.662,-27.714,-0.5693,0.3089,0.7919
22742,28.28,31.92,8.83,37.722,1.333,-34.157,-0.5627,0.3153,0.7865
22762,28.63,31.88,8.31,33.341,-4.163,-25.882,-0.5390,0.2969,0.7738
22782,28.91,31.87,7.81,28.776,-8.102,-24.936,-0.5855,0.3036,0.7626
22802,29.12,31.69,7.23,27.470,-18.232,-28.974,-0.6012,0.2975,0.7700
22822,29.31,31.29,6.69,27.043,-29.079,-27.172,-0.5883,0.2914,0.7668
22842,29.50,30.67,6.10,26.409,-40.102,-29.401,-0.5900,0.3077,0.7809
22862,29.69,29.82,5.53,25.234,-52.087,-28.378,-0.5768,0.3160,0.7817
22882,29.80,28.86,5.03,21.402,-60.064,-24.974,-0.5848,0.3194,0.7822
22902,29.85,27.74,4.72,16.623,-69.079,-15.882,-0.5722,0.3320,0.7853
22922,29.76,26.52,4.37,8.333,-74.842,-17.211,-0.5742,0.3518,0.7978
22942,29.47,25.28,4.00,-2.782,-78.377,-18.516,-0.5710,0.3541,0.8015
22962,29.04,23.98,3.66,-12.003,-81.552,-17.188,-0.5480,0.3666,0.8035
22982,28.47,22.68,3.24,-21.087,-82.377,-21.058,-0.5415,0.3753,0.8149
23002,27.78,21.40,2.70,-25.530,-83.117,-26.760,-0.5263,0.3581,0.8214
23022,27.05,20.21,2.09,-28.720,-79.842,-30.440,-0.5166,0.3525,0.8171
23042,26.32,19.05,1.51,-27.255,-79.117,-29.195,-0.5009,0.3339,0.8328
23062,25.67,17.99,0.97,-22.835,-75.277,-27.043,-0.4884,0.3209,0.8366
23082,25.13,16.97,0.46,-17.453,-71.888,-25.256,-0.4628,0.3204,0.8484
23102,24.73,15.92,-0.12,-10.751,-70.453,-29.157,-0.4227,0.3190,0.8653
23122,24.47,14.94,-0.74,-4.186,-66.484,-31.111,-0.3963,0.3167,0.8628
23142,24.31,14.05,-1.16,0.875,-60.835,-21.119,-0.3707,0.3180,0.8695
23162,24.21,13.21,-1.68,4.883,-56.193,-25.867,-0.3460,0.3184,0.8949
23182,24.13,12.46,-2.25,5.493,-50.468,-28.539,-0.3230,0.3203,0.9040
23202,24.04,11.79,-2.72,4.806,-44.377,-23.585,-0.2958,0.3246,0.9124
23222,23.80,11.24,-3.03,-2.598,-37.514,-15.096,-0.2828,0.3208,0.9219
23242,23.36,10.80,-3.34,-11.385,-31.025,-15.829,-0.2639,0.3094,0.9330
23262,22.73,10.45,-3.52,-23.171,-25.537,-8.630,-0.2544,0.3177,0.9328
23282,21.88,10.09,-3.72,-35.873,-24.674,-10.195,-0.2365,0.3170,0.9473
23302,20.83,9.77,-4.06,-44.995,-25.102,-17.096,-0.2547,0.2997,0.9637
23322,19.67,9.36,-4.32,-52.026,-30.552,-12.951,-0.2495,0.2887,0.9564
23342,18.44,8.80,-4.20,-56.369,-39.171,5.973,-0.2499,0.2743,0.9557
23362,17.17,8.11,-4.10,-58.629,-46.132,4.912,-0.2465,0.2603,0.9749
23382,15.91,7.29,-3.90,-59.125,-52.514,10.186,-0.2278,0.2418,0.9742
23402,14.67,6.38,-3.52,-58.217,-55.758,19.102,-0.2037,0.2217,0.9804
23422,13.46,5.46,-3.17,-57.560,-56.949,17.408,-0.1920,0.2127,0.9910
23442,12.27,4.62,-2.75,-57.094,-53.422,20.828,-0.1783,0.1965,0.9859
23462,11.12,3.85,-2.11,-56.171,-48.453,31.873,-0.1488,0.1809,0.9801
23482,9.91,3.24,-1.42,-58.385,-39.537,34.614,-0.1375,0.1534,0.9927
23502,8.82,2.78,-0.72,-53.812,-30.674,35.141,-0.1124,0.1489,0.9948
23522,7.75,2.51,0.01,-52.705,-20.277,36.247,-0.1005,0.1265,0.9857
23542,6.72,2.41,0.77,-50.514,-10.529,38.392,-0.0876,0.1102,0.9958
23562,5.73,2.48,1.44,-47.690,-0.438,33.476,-0.0780,0.0846,1.0008
23582,4.92,2.69,2.28,-39.865,8.188,41.698,-0.0670,0.0802,0.9979
23602,4.13,3.01,3.15,-35.797,16.242,43.667,-0.0478,0.0424,1.0013
23622,3.50,3.41,3.97,-27.171,22.234,40.789,-0.0446,0.0254,1.0070
23642,2.97,3.88,4.69,-22.545,26.074,36.362,-0.0436,0.0199,1.0034
23662,2.55,4.40,5.41,-15.782,30.959,35.912,-0.0364,-0.0030,0.9931
23682,2.30,5.00,6.19,-7.308,35.165,39.064,-0.0443,0.0002,0.9803
23702,2.21,5.69,6.89,0.432,40.287,34.606,-0.0499,-0.0052,0.9870
23722,2.18,6.49,7.46,4.493,43.768,28.904,-0.0780,-0.0115,0.9778
23742,2.26,7.32,8.06,12.760,47.776,29.835,-0.0750,-0.0339,0.9948
23762,2.53,8.27,8.52,23.089,53.707,22.881,-0.0937,-0.0365,0.9915
23782,2.88,9.30,8.97,30.791,58.112,22.476,-0.1030,-0.0576,0.9696
23802,3.41,10.49,9.34,41.440,65.104,18.530,-0.1348,-0.0634,0.9811
23822,4.19,11.67,9.58,53.333,68.829,12.087,-0.1214,-0.0466,0.9744
23842,5.09,13.08,9.54,60.043,80.532,-2.111,-0.1379,-0.0360,0.9689
23862,6.04,14.36,9.87,64.318,80.539,16.866,-0.1094,-0.0330,0.9558
23882,7.14,15.93,10.02,71.020,90.631,7.446,-0.1689,-0.0103,0.9625
23902,8.41,17.48,10.06,77.066,93.066,1.927,-0.1715,0.0297,0.9668
23922,9.64,19.12,10.14,77.272,97.585,3.965,-0.1966,0.0355,0.9469
23942,10.96,20.64,10.35,83.112,92.287,10.644,-0.2149,0.0457,0.9483
23962,12.36,22.15,10.29,86.692,88.967,-3.348,-0.2657,0.0715,0.9477
23982,13.74,23.47,10.29,88.806,78.746,0.000,-0.2920,0.0710,0.9311
24002,15.11,24.64,10.36,88.875,68.013,3.728,-0.3422,0.0869,0.9266
24022,16.42,25.59,10.18,87.860,55.723,-8.982,-0.3649,0.0889,0.9130
24042,17.74,26.31,9.89,84.883,40.677,-14.684,-0.4082,0.1377,0.9044
24062,19.03,26.78,9.51,83.073,27.753,-18.882,-0.4150,0.1602,0.8884
24082,20.17,26.96,9.29,72.539,10.913,-10.982,-0.4438,0.2011,0.8885
24102,21.18,26.91,8.86,64.509,-2.140,-21.569,-0.4646,0.2284,0.8867
24122,21.97,26.65,8.43,52.631,-14.316,-21.241,-0.4734,0.2465,0.8885
24142,22.56,26.30,8.19,41.371,-21.369,-12.432,-0.4893,0.2655,0.8706
24162,23.04,25.87,7.90,34.196,-27.858,-14.317,-0.5010,0.2817,0.8657
24182,23.46,25.42,7.51,28.516,-29.957,-19.661,-0.5015,0.3106,0.8533
24202,23.91,25.03,7.11,29.699,-29.109,-20.035,-0.5060,0.3107,0.8336
24222,24.49,24.58,6.65,37.180,-31.140,-22.791,-0.4867,0.3112,0.8294
24242,25.26,24.04,5.99,48.364,-35.087,-33.119,-0.4786,0.3166,0.8456
24262,26.18,23.53,5.32,57.646,-37.789,-33.157,-0.5024,0.3140,0.8360
24282,27.18,22.97,5.01,64.615,-39.484,-15.615,-0.4799,0.3063,0.8310
24302,28.23,22.39,4.48,64.982,-40.835,-26.852,-0.4891,0.3417,0.8428
24322,29.07,21.80,3.95,55.364,-41.911,-26.325,-0.4765,0.3532,0.8419
24342,29.73,21.26,3.42,42.280,-38.987,-26.302,-0.4611,0.3853,0.8163
24362,30.05,20.77,2.71,22.913,-38.613,-35.890,-0.4864,0.4176,0.8284
24382,30.14,20.17,2.00,10.058,-44.667,-35.195,-0.4545,0.4080,0.7905
24402,29.83,19.49,1.45,-10.117,-50.071,-27.424,-0.4708,0.4185,0.8078
24422,29.44,18.68,0.87,-13.240,-59.109,-29.279,-0.4719,0.4038,0.8108
24442,28.94,17.66,0.40,-18.194,-70.651,-23.111,-0.4691,0.3972,0.8255
24462,28.47,16.44,-0.12,-16.133,-82.155,-26.356,-0.4601,0.3850,0.8298
24482,28.01,15.04,-0.48,-17.011,-93.277,-17.959,-0.4525,0.3911,0.8346
24502,27.51,13.41,-0.72,-17.629,-103.323,-11.783,-0.4148,0.3835,0.8599
24522,26.97,11.61,-1.14,-19.018,-113.056,-21.394,-0.4024,0.3754,0.8819
24542,26.28,9.81,-1.54,-29.705,-116.400,-19.714,-0.3927,0.3885,0.8703
24562,25.40,8.05,-1.63,-41.652,-117.354,-4.524,-0.3847,0.3880,0.8642
24582,24.51,6.15,-1.32,-49.171,-121.445,15.576,-0.3206,0.4216,0.8377
24602,23.44,4.23,-0.98,-61.125,-124.651,16.889,-0.3105,0.4312,0.8447
24622,22.14,2.20,-0.56,-69.011,-128.598,20.996,-0.2565,0.3888,0.8694
24642,20.86,0.25,-0.15,-71.018,-127.178,20.377,-0.2514,0.4022,0.8905
24662,19.58,-1.79,0.26,-72.820,-131.033,20.545,-0.2069,0.3858,0.8768
24682,18.22,-3.73,0.64,-72.575,-128.186,19.270,-0.1909,0.3364,0.8992
24702,16.94,-5.73,1.16,-68.293,-127.514,25.721,-0.1276,0.3148,0.9099
24722,15.72,-7.47,1.67,-63.407,-116.766,25.751,-0.1147,0.2807,0.9309
24742,14.48,-9.16,1.92,-60.865,-109.537,12.202,-0.0485,0.2327,0.9404
24762,13.60,-10.57,2.67,-45.812,-94.048,37.538,-0.0134,0.2432,0.9479
24782,12.83,-11.70,3.50,-39.049,-76.896,41.599,0.0321,0.2203,0.9346
24802,12.28,-12.49,4.52,-27.835,-54.018,50.919,0.0913,0.2046,0.9375
24822,11.91,-12.66,5.30,-16.499,-24.491,39.171,0.0852,0.1800,0.9257
24842,11.56,-12.70,6.00,-18.056,-6.873,34.851,0.1701,0.1915,0.9199
24862,11.24,-12.23,6.82,-14.400,20.799,41.202,0.1780,0.1701,0.9164
24882,10.86,-11.52,7.62,-17.865,37.936,39.835,0.2167,0.1704,0.9305
24902,10.36,-10.45,8.57,-22.125,59.532,47.599,0.2262,0.1491,0.9493
24922,9.74,-9.31,9.47,-29.568,68.135,45.133,0.2516,0.1523,0.9513
24942,8.84,-7.91,10.65,-42.820,81.616,58.881,0.2344,0.1304,0.9633
24962,7.81,-6.62,11.66,-51.415,79.829,50.423,0.2443,0.1345,0.9683
24982,6.65,-5.18,12.51,-65.148,84.730,42.759,0.1942,0.1699,0.9623
25002,5.29,-3.83,13.51,-76.171,80.913,49.751,0.1753,0.1542,0.9643
25022,3.73,-2.57,14.45,-86.690,74.005,46.843,0.1405,0.1405,0.9932
25042,2.10,-1.56,15.36,-87.667,63.936,45.675,0.1457,0.0924,1.0277
25062,0.59,-0.77,16.27,-82.949,52.608,45.499,0.1226,0.0737,1.0161
25082,-0.90,-0.10,17.23,-78.644,43.310,48.041,0.0849,0.0160,1.0080
25102,-2.26,0.36,18.34,-67.369,34.066,55.507,0.0912,-0.0421,1.0135
25122,-3.38,0.79,19.11,-54.865,32.150,38.683,0.0761,-0.0713,1.0327
25142,-4.12,1.18,19.74,-33.507,28.127,31.049,0.0516,-0.1019,1.0122
25162,-4.58,1.70,20.36,-13.064,31.860,31.209,0.0214,-0.1551,0.9283
25182,-4.68,2.47,20.88,4.165,45.997,26.034,0.0187,-0.1484,0.9341
